    1.000000  0.001737
  0.994321  0.001978
  0.983001  0.002455
  0.969574  0.003016
  0.955502  0.003596
  0.941297  0.004176
  0.927068  0.004749
  0.912833  0.005316
  0.898597  0.005876
  0.884359  0.006429
  0.870120  0.006976
  0.855880  0.007517
  0.841636  0.008053
  0.827389  0.008584
  0.813142  0.009111
  0.798895  0.009633
  0.784648  0.010151
  0.770402  0.010665
  0.756156  0.011174
  0.741911  0.011678
  0.727666  0.012177
  0.713421  0.012671
  0.699177  0.013159
  0.684933  0.013642
  0.670689  0.014119
  0.656445  0.014590
  0.642202  0.015056
  0.627958  0.015516
  0.613715  0.015969
  0.599471  0.016417
  0.585228  0.016858
  0.570985  0.017294
  0.556742  0.017723
  0.542499  0.018145
  0.528255  0.018562
  0.514012  0.018972
  0.499769  0.019375
  0.485526  0.019772
  0.471283  0.020162
  0.457041  0.020545
  0.442800  0.020922
  0.428562  0.021290
  0.414325  0.021650
  0.400091  0.022001
  0.385861  0.022342
  0.371635  0.022672
  0.357415  0.022989
  0.343200  0.023292
  0.328992  0.023580
  0.314791  0.023849
  0.300599  0.024098
  0.286417  0.024325
  0.272246  0.024526
  0.258089  0.024698
  0.243947  0.024837
  0.229823  0.024940
  0.215722  0.024999
  0.201646  0.025010
  0.187601  0.024964
  0.173590  0.024854
  0.159616  0.024671
  0.145687  0.024405
  0.131813  0.024045
  0.118016  0.023578
  0.104325  0.022984
  0.090777  0.022238
  0.077423  0.021310
  0.064341  0.020163
  0.051699  0.018768
  0.039864  0.017111
  0.029454  0.015241
  0.021094  0.013312
  0.014881  0.011485
  0.010371  0.009805
  0.007047  0.008240
  0.004556  0.006739
  0.002689  0.005254
  0.001339  0.003754
  0.000466  0.002237
  0.000049  0.000734
  0.000000  0.000000
